member,event_id,scenario,time,lat,lon,pn_ensemble_gaussian,pn_thermo_ML_gaussian,pn_dyn_adj_local_25_gaussian,pn_dyn_adj_local_50_pca_gaussian
r1i1p1f1,22,counterfactual,2011-12-16 12:00:00,66.50054,271.53845,0.4775295882895185,0.25995689347213957,0.0,0.18137904656671333
r1i1p1f1,23,counterfactual,2011-12-16 12:00:00,71.10115,252.5,0.4610697319568098,0.1935487703263984,0.08837712672790865,0.10714627498648288
r1i1p1f1,24,counterfactual,2012-03-16 12:00:00,-31.436625,120.833336,0.4727059310389692,0.0,0.33816832332199365,0.8069172035986762
r1i1p1f1,25,counterfactual,2012-03-16 12:00:00,32.233402,115.2381,0.01948912299703842,0.008898491155206467,0.0,0.0
r1i1p1f1,26,counterfactual,2012-04-16 00:00:00,54.3322,26.077587,0.06695461243543732,0.0,0.0,0.0
r1i1p1f1,27,counterfactual,2012-07-16 12:00:00,-75.44517,96.875,0.587444812911476,0.0,0.08490200680959059,0.30689702818639497
r1i1p1f1,28,counterfactual,2012-11-16 00:00:00,70.22536,145.1875,0.019075504988921188,0.038226561976282936,0.0,0.0
r1i1p1f1,29,counterfactual,2013-01-16 12:00:00,36.488934,60.714287,0.8525918282531435,0.4754128203263963,0.33207631873319,0.12597805622574354
r1i1p1f1,30,counterfactual,2013-02-15 00:00:00,29.915493,66.14286,0.08323829520323778,0.034368045182715856,0.0012278214404958243,0.0
r1i1p1f1,31,counterfactual,2013-10-16 12:00:00,-14.66197,310.25,0.7562924804193014,0.0,0.4204767133424576,0.8777553033869825
r1i1p1f1,32,counterfactual,2013-11-16 00:00:00,40.183098,243.3125,0.18763305218438098,0.11669799227568933,0.0,0.0
r1i1p1f1,33,counterfactual,2014-02-15 00:00:00,24.71831,106.666664,0.5345422336386805,0.25232469407613345,0.0640441945969481,0.16858964011114486
r1i1p1f1,34,counterfactual,2014-02-15 00:00:00,37.014076,272.77274,0.047129132060318324,0.0,0.0,0.0
r1i1p1f1,35,counterfactual,2014-02-15 00:00:00,67.11267,170.20833,0.4521734308251383,0.08254472419639114,0.04968246692723155,0.017083812569489543
r1i1p1f1,36,counterfactual,2014-04-16 00:00:00,52.10002,49.7191,0.5202258055638411,0.0,0.0,0.0
r1i1p1f1,37,counterfactual,2014-06-16 00:00:00,-17.990248,25.576923,0.08596128799040781,0.014167857594161393,0.0,0.0
r1i1p1f1,38,counterfactual,2014-08-16 12:00:00,-18.169012,144.0,0.5796727707873292,0.07768563062640044,0.0,0.0
r1i1p1f1,39,counterfactual,2014-08-16 12:00:00,-8.315493,292.4,0.251206761410685,0.005920960752202942,0.0,0.0
r1i1p1f1,40,counterfactual,2014-10-16 12:00:00,-16.608887,306.98718,0.874655957447292,0.0,0.03653871963816635,0.34783198651467195
r1i1p1f1,41,counterfactual,2014-10-16 12:00:00,-6.464789,31.0,0.23034233432476248,0.008460020978924065,0.0,0.0
r2i1p1f1,0,factual,2010-02-15 00:00:00,-30.883484,117.72727,0.849281871133118,0.7894660006668034,0.9919710068342675,0.9999991005712188
r2i1p1f1,1,factual,2010-02-15 00:00:00,68.591545,205.0,0.9997671838003453,0.9903924326346141,0.9681198423615739,0.9997762450131465
r2i1p1f1,2,factual,2010-06-16 00:00:00,-81.19232,150.77586,0.8183533871427662,0.7268477780132807,0.854250429040845,0.9983488808887101
r2i1p1f1,3,factual,2010-08-16 12:00:00,-69.84507,50.875,0.9593951630137028,0.400229986892659,0.8841214919112217,0.9908473323912926
r2i1p1f1,4,factual,2010-09-16 00:00:00,-18.802818,33.47222,0.9595620514977273,0.9886998962065727,0.8878219994165704,0.9999998938611966
r2i1p1f1,5,factual,2010-09-16 00:00:00,-6.971831,20.833334,0.8241367825689823,0.999983407716001,0.5889965990804878,1.0
r2i1p1f1,6,factual,2010-10-16 12:00:00,-0.38028166,292.25,0.7674406072514866,0.9997693107831931,0.0,0.9999864612532852
r2i1p1f1,7,factual,2010-11-16 00:00:00,16.647886,13.666667,0.9167543335563334,0.9913244229482252,0.6549199143479458,0.9834169832889404
r2i1p1f1,8,factual,2010-11-16 00:00:00,73.838036,317.5,0.9927977955890577,0.9604216086960758,0.861316613940754,0.9898784352958093
r2i1p1f1,9,factual,2011-07-16 12:00:00,-73.04031,114.74138,0.9999209837983051,0.778344705886486,0.8089836227698505,0.9994006827336732
r2i1p1f1,10,factual,2011-11-16 00:00:00,39.295773,248.33333,0.9575321019937557,0.9239988436787976,0.9653645789403729,0.9999630621126815
r2i1p1f1,11,factual,2012-02-15 12:00:00,18.760565,47.4,0.8209908259138146,0.9836204404399087,0.6973160877789005,0.999993183671313
r2i1p1f1,12,factual,2012-02-15 12:00:00,48.470825,95.35714,0.9813393681243435,0.9150842039659065,0.7117711935190584,0.9826900863944422
r2i1p1f1,13,factual,2012-07-16 12:00:00,-6.443662,290.0,0.6362518306075077,0.9999658425828937,0.07262274096298471,0.9999997667072716
r2i1p1f1,14,factual,2012-07-16 12:00:00,53.873234,355.83334,0.7722404802325571,0.9993437369839054,0.9999949387464827,0.9999999999921666
r2i1p1f1,15,factual,2012-08-16 12:00:00,-68.68838,127.03125,0.9844658932318803,0.7223291005484387,0.6973207356853197,0.9925280381225049
r2i1p1f1,16,factual,2012-08-16 12:00:00,-21.33803,144.02777,0.9013457820402672,0.9101572668673027,0.7399467255202727,0.9998047077356179
r2i1p1f1,17,factual,2012-10-16 12:00:00,-5.8504877,304.42307,0.8615032609738031,0.9999809078147834,0.9233483692052137,0.9999997481147699
r2i1p1f1,18,factual,2012-12-16 12:00:00,66.50704,288.5,0.9998919614359355,0.956901567491577,0.6429196104454715,0.9999010251233116
r2i1p1f1,19,factual,2013-01-16 12:00:00,49.92958,139.16667,0.9857542235786114,0.98673066248621,0.9976173552229494,0.9999999999999273
r2i1p1f1,20,factual,2013-02-15 00:00:00,-40.183098,293.5,0.9197370542438601,0.8900553867671768,0.505521194718372,0.9360182895070832
r2i1p1f1,21,factual,2013-03-16 12:00:00,22.797983,352.16418,0.9789219135905755,0.9993210806410764,0.9894119907284241,0.9999743877952875
r2i1p1f1,22,factual,2013-03-16 12:00:00,28.55993,4.132653,0.9604345459810198,0.992233886201684,0.30690505084031783,0.9984387761383281
r2i1p1f1,23,factual,2013-09-16 00:00:00,-15.30181,289.4643,0.8914131536946719,0.9999232282232722,0.45740351859608097,0.9999999999999432
r2i1p1f1,24,factual,2013-09-16 00:00:00,-5.965203,21.764706,0.6178418932222403,0.9998917106159309,0.7911694007786882,0.9999999999989754
r2i1p1f1,25,factual,2013-10-16 12:00:00,-29.526468,137.19827,0.978718935337812,0.8585520841128129,0.9285302051940388,0.9999996999190339
r2i1p1f1,26,factual,2013-10-16 12:00:00,-15.897885,303.22916,0.7977103895099604,0.9974898808659525,0.8390622949287085,0.9739753789413855
r2i1p1f1,27,factual,2013-12-16 12:00:00,63.38029,257.2619,0.9647844514962786,0.9556343819890505,0.9360345914548357,0.999989229335404
r2i1p1f1,28,factual,2014-01-16 12:00:00,57.048073,249.52982,0.9972230158456105,0.9663345199286926,0.9970240943805894,0.9999990797466811
r2i1p1f1,29,factual,2014-03-16 12:00:00,21.897886,49.1875,0.852883525940815,0.9974546840419176,0.7230036950458121,0.9999999760916313
r2i1p1f1,30,factual,2014-03-16 12:00:00,27.117706,60.982143,0.9794280861611235,0.9980672344133295,0.7067127210221691,0.9999644100957016
r2i1p1f1,31,factual,2014-09-16 00:00:00,-9.263271,302.5,0.9273818735747041,0.999887991837001,0.8972331568306421,0.9944111309819058
r2i1p1f1,32,factual,2014-10-16 12:00:00,-21.006039,307.67856,0.9510457780473219,0.9844698318601883,0.9219298869176451,0.9932529967944701
r2i1p1f1,33,factual,2014-10-16 12:00:00,-11.700975,310.19232,0.9990071018452962,0.9983949793125025,0.8864306546003702,0.9929883936579813
r2i1p1f1,0,counterfactual,2010-02-15 00:00:00,-30.883484,117.72727,0.7114422967925942,0.1526746066163297,0.45634230072159354,0.99284286023365
r2i1p1f1,1,counterfactual,2010-02-15 00:00:00,68.591545,205.0,0.23668046890203853,0.117960133460421,0.002606943715254606,0.0
r2i1p1f1,2,counterfactual,2010-06-16 00:00:00,-81.19232,150.77586,0.2348161752846447,0.0,0.030672374442725858,0.0
r2i1p1f1,3,counterfactual,2010-08-16 12:00:00,-69.84507,50.875,0.7966352395152149,0.0,0.29973326203691364,0.3999892137252906
r2i1p1f1,4,counterfactual,2010-09-16 00:00:00,-18.802818,33.47222,0.25352585186587007,0.0046555274549189285,0.0,0.0
r2i1p1f1,5,counterfactual,2010-09-16 00:00:00,-6.971831,20.833334,0.31462990581089434,0.0636928170576122,0.0,0.0
r2i1p1f1,6,counterfactual,2010-10-16 12:00:00,-0.38028166,292.25,0.47349843019125937,0.31205094729955374,0.0,0.8325754744387501
r2i1p1f1,7,counterfactual,2010-11-16 00:00:00,16.647886,13.666667,0.2965060261382968,0.11601323813491193,0.0,0.0
r2i1p1f1,8,counterfactual,2010-11-16 00:00:00,73.838036,317.5,0.2974244670205751,0.05531884696153222,0.01973668511051463,0.011596638555984473
r2i1p1f1,9,counterfactual,2011-07-16 12:00:00,-73.04031,114.74138,0.034143116137683505,0.0,0.0,0.0
r2i1p1f1,10,counterfactual,2011-11-16 00:00:00,39.295773,248.33333,0.3300434719652976,0.04208122385282065,0.0,0.0
r2i1p1f1,11,counterfactual,2012-02-15 12:00:00,18.760565,47.4,0.14179168608295356,0.014727190184374628,0.0,0.0
r2i1p1f1,12,counterfactual,2012-02-15 12:00:00,48.470825,95.35714,0.8611633744077802,0.1501024668470592,0.5041317504209855,0.7889535438639653
r2i1p1f1,13,counterfactual,2012-07-16 12:00:00,-6.443662,290.0,0.24843979461286803,0.06055977955330438,0.0030666932412244385,0.0
r2i1p1f1,14,counterfactual,2012-07-16 12:00:00,53.873234,355.83334,0.4222169822362065,0.4462242113062209,0.0,0.4468915174969984
r2i1p1f1,15,counterfactual,2012-08-16 12:00:00,-68.68838,127.03125,0.2930054750856431,0.0,0.0,0.0
r2i1p1f1,16,counterfactual,2012-08-16 12:00:00,-21.33803,144.02777,0.4525354477132971,0.14392101515401945,0.09753339722999177,0.43066121690360004
r2i1p1f1,17,counterfactual,2012-10-16 12:00:00,-5.8504877,304.42307,0.3231496993208621,0.1250634391073805,0.0,0.0
r2i1p1f1,18,counterfactual,2012-12-16 12:00:00,66.50704,288.5,0.38290335969895506,0.1348752450762979,0.0,0.027448991857512817
r2i1p1f1,19,counterfactual,2013-01-16 12:00:00,49.92958,139.16667,0.6760026548904587,0.3076855168890037,0.552648114345627,0.9461819986160709
r2i1p1f1,20,counterfactual,2013-02-15 00:00:00,-40.183098,293.5,0.42621179099780526,0.0,0.06462348866647416,0.37143627802311296
r2i1p1f1,21,counterfactual,2013-03-16 12:00:00,22.797983,352.16418,0.2577592769868373,0.10208019422462278,0.0,0.0
r2i1p1f1,22,counterfactual,2013-03-16 12:00:00,28.55993,4.132653,0.33124343735665496,0.15880190320911347,0.008073358841361289,0.0
r2i1p1f1,23,counterfactual,2013-09-16 00:00:00,-15.30181,289.4643,0.3739406753672011,0.09290293543818595,0.0,0.0
r2i1p1f1,24,counterfactual,2013-09-16 00:00:00,-5.965203,21.764706,0.3052720182851498,0.07219694348807582,0.0,0.0
r2i1p1f1,25,counterfactual,2013-10-16 12:00:00,-29.526468,137.19827,0.592321543648744,0.2010071888297662,0.20211618950897503,0.6698748810312203
r2i1p1f1,26,counterfactual,2013-10-16 12:00:00,-15.897885,303.22916,0.5732765996082972,0.2745668971056747,0.0,0.21953911954756256
r2i1p1f1,27,counterfactual,2013-12-16 12:00:00,63.38029,257.2619,0.9575855041235753,0.41480856332309946,0.9489410593428698,0.9999111009856396
r2i1p1f1,28,counterfactual,2014-01-16 12:00:00,57.048073,249.52982,0.057589798968299744,0.04036179226479786,0.0,0.0
r2i1p1f1,29,counterfactual,2014-03-16 12:00:00,21.897886,49.1875,0.38827695799707584,0.02078193840034681,0.09041200625442603,0.4294151390052021
r2i1p1f1,30,counterfactual,2014-03-16 12:00:00,27.117706,60.982143,0.46383371287651554,0.0,0.05163764008139782,0.13608994681739828
r2i1p1f1,31,counterfactual,2014-09-16 00:00:00,-9.263271,302.5,0.3062466109911094,0.09226169448229615,0.0,0.0
r2i1p1f1,32,counterfactual,2014-10-16 12:00:00,-21.006039,307.67856,0.5140263929527376,0.15875583605945998,0.07415227184175233,0.4396789002578039
r2i1p1f1,33,counterfactual,2014-10-16 12:00:00,-11.700975,310.19232,0.8702779183536563,0.3073860062283622,0.40903768815840436,0.5859775413429107
r3i1p1f1,0,factual,2010-01-16 12:00:00,30.84507,70.208336,0.9220688614796095,0.9257017982955569,0.106872645065892,0.9386463672499321
r3i1p1f1,1,factual,2010-02-15 00:00:00,20.34205,53.333332,0.8953725086047462,0.9986390731361833,0.5973255213624367,0.9999951935815136
r3i1p1f1,2,factual,2010-02-15 00:00:00,32.48022,83.39041,0.7364249173576335,0.9991035385713328,0.6918114271674946,0.999167152399469
r3i1p1f1,3,factual,2010-02-15 00:00:00,37.833153,137.88461,0.8869484069065564,0.9981916006851173,0.9947007584695398,0.9999829555386475
r3i1p1f1,4,factual,2010-04-16 00:00:00,46.65996,288.33334,0.9968454122163501,0.9802730189135206,0.9632582691710129,0.9999999380210794
r3i1p1f1,5,factual,2010-08-16 12:00:00,-81.54929,279.58334,0.9863096125884232,0.95033942101565,0.8211974281022154,0.99999170590184
r3i1p1f1,6,factual,2010-10-16 12:00:00,-13.389084,309.375,0.9117269279734826,0.9999980511521168,0.8741609154950429,0.999946831581948
r3i1p1f1,7,factual,2011-01-16 12:00:00,49.903633,260.26315,0.9976119002040831,0.9253120180617684,0.9460031987421305,0.9837344897348079
r3i1p1f1,8,factual,2011-01-16 12:00:00,49.084507,277.5,0.9547523349215112,0.9793130396677064,0.9439672568042426,0.9999946624305783
r3i1p1f1,9,factual,2011-02-15 00:00:00,43.918808,259.41177,0.9996730236967724,0.8414771339665433,0.9649873436450881,0.9948226374574907
r3i1p1f1,10,factual,2011-03-16 12:00:00,38.87324,34.166668,0.9733371331575403,0.9443119167118869,0.5537645167570033,0.999849874483609
r3i1p1f1,11,factual,2011-03-16 12:00:00,43.60563,279.5,0.9501804909258617,0.9564169101248535,0.9584130615918095,0.999999804062506
r3i1p1f1,12,factual,2011-08-16 12:00:00,1.1523687,116.36364,0.6535375981953742,0.9999999996759235,0.9277075750623793,1.0
r3i1p1f1,13,factual,2011-09-16 00:00:00,-10.422535,295.1389,0.7349316849772263,0.9999994602757607,0.9129918327468979,0.9994086150679883
r3i1p1f1,14,factual,2011-10-16 12:00:00,49.379,85.51136,0.8706416005830674,0.923782486053581,0.8663108892830665,0.9888636130630488
r3i1p1f1,15,factual,2011-12-16 12:00:00,9.507042,46.25,0.7617321661298109,0.9999714010341647,0.9012612028532931,0.9999999924273755
r3i1p1f1,16,factual,2011-12-16 12:00:00,17.911816,46.847828,0.8152738130798614,0.999914890892816,0.7647320871718184,0.9974065190662136
r3i1p1f1,17,factual,2011-12-16 12:00:00,70.94588,111.552635,0.9999613676634779,0.9991276021740444,0.9962242067220564,1.0
r3i1p1f1,18,factual,2012-01-16 12:00:00,35.176052,252.91667,0.960728917368449,0.9495306776152088,0.8661659328958768,0.9999452780136165
r3i1p1f1,19,factual,2012-03-16 12:00:00,21.654928,347.08334,0.9111975671197391,0.9943823528293729,0.6908356561845983,0.989850399224136
r3i1p1f1,20,factual,2012-04-16 00:00:00,-71.514084,57.708332,0.994960787248934,0.8923696331099277,0.7276971109132547,0.9747807564284067
r3i1p1f1,21,factual,2012-11-16 00:00:00,73.131096,265.19232,0.9999757962071256,0.9953355302874366,0.8962243622116719,0.9999999999999646
r3i1p1f1,22,factual,2012-12-16 12:00:00,60.72983,285.22726,0.9977697165474956,0.9944606391504924,0.9941912557369783,0.9999999999999999
r3i1p1f1,23,factual,2012-12-16 12:00:00,65.07041,288.95834,0.9993418238466223,0.9956123819866942,0.9940358119931094,0.9999999999998007
r3i1p1f1,24,factual,2013-01-16 12:00:00,15.35673,10.122951,0.6955143047437683,0.9992590577803467,0.41082511355677254,0.9935141152910204
r3i1p1f1,25,factual,2013-01-16 12:00:00,13.252242,355.0,0.8329008705372674,0.9999907262876012,0.9283409644871782,0.9998371926690224
r3i1p1f1,26,factual,2013-01-16 12:00:00,64.313385,206.00694,0.9916695440797095,0.9845057652625634,0.8838652361362169,0.9983307909569389
r3i1p1f1,27,factual,2013-02-15 00:00:00,15.244626,30.197369,0.7156732956292386,0.9995475366721891,0.0,0.9871235527229556
r3i1p1f1,28,factual,2013-02-15 00:00:00,23.55078,43.157894,0.8071958463546857,0.9999377714393858,0.0,0.9986960201238506
r3i1p1f1,29,factual,2013-06-16 00:00:00,-89.1055,174.0849,0.988766913443876,0.9023227636468443,0.9220169836156857,0.9626240108909891
r3i1p1f1,30,factual,2013-08-16 12:00:00,-6.718309,291.5,0.7934544009559293,0.9999999998744056,0.7238890985387778,0.9998893647336338
r3i1p1f1,31,factual,2013-11-16 00:00:00,-15.016251,33.846153,0.9691632489267411,0.9997770477448324,0.8912379600951578,0.9999911721292435
r3i1p1f1,32,factual,2013-11-16 00:00:00,71.873245,120.875,0.9999780086207758,0.9959476632277882,0.9969336135725926,1.0
r3i1p1f1,33,factual,2013-12-16 12:00:00,12.746479,10.694445,0.998694003958252,0.9982728457888336,0.515349112752831,0.9637218172841396
r3i1p1f1,34,factual,2013-12-16 12:00:00,67.55111,152.17741,0.9985848361761884,0.9990644876017631,0.9745579625392183,0.9999999988678893
r3i1p1f1,35,factual,2014-06-16 00:00:00,-13.275287,27.5,0.9796274504900067,0.9999908421428776,0.9772586495886056,0.999999995006192
r3i1p1f1,36,factual,2014-07-16 12:00:00,-79.225365,277.29166,0.9787829841391382,0.9338788299863959,0.897235792275774,0.9999921944983055
r3i1p1f1,37,factual,2014-07-16 12:00:00,-74.061035,92.38426,0.9999999128806513,0.9110969623444285,0.7260101190218371,0.9603269572515764
r3i1p1f1,38,factual,2014-10-16 12:00:00,-14.807103,310.94202,0.9996466255976686,0.999980020989262,0.9701346331864812,0.9999807220240389
r3i1p1f1,39,factual,2014-11-16 00:00:00,-18.659155,303.4,0.9999682815521266,0.9997782647150305,0.5974612786812716,0.993439155856163
r3i1p1f1,40,factual,2014-11-16 00:00:00,-14.653522,316.9,0.9999999954928173,0.9999060201269334,0.9641213369991365,0.9999743667209895
r3i1p1f1,41,factual,2014-12-16 12:00:00,68.60915,252.34375,0.9999889547660428,0.9991745362576908,0.9772315995109198,0.9999999998154337
r3i1p1f1,0,counterfactual,2010-01-16 12:00:00,30.84507,70.208336,0.044856475643457516,0.022467149322455304,0.0,0.0
r3i1p1f1,1,counterfactual,2010-02-15 00:00:00,20.34205,53.333332,0.34721914054211844,0.16421381496696152,0.0,0.0
r3i1p1f1,2,counterfactual,2010-02-15 00:00:00,32.48022,83.39041,0.302452353111641,0.14096898450019524,0.02063137838485718,0.0
r3i1p1f1,3,counterfactual,2010-02-15 00:00:00,37.833153,137.88461,0.2142315340541514,0.020999184632993995,0.0,0.0
r3i1p1f1,4,counterfactual,2010-04-16 00:00:00,46.65996,288.33334,0.5492902376576594,0.14745544744652306,0.0,0.25772578729705053
r3i1p1f1,5,counterfactual,2010-08-16 12:00:00,-81.54929,279.58334,0.9623576838986017,0.12006185503034617,0.38425956446233167,0.9601427774580431
r3i1p1f1,6,counterfactual,2010-10-16 12:00:00,-13.389084,309.375,0.5125023757145875,0.2249137512523457,0.0,0.3542614407216358
r3i1p1f1,7,counterfactual,2011-01-16 12:00:00,49.903633,260.26315,0.872535488279612,0.07177941457231674,0.053315896772542004,0.6031550413380221
r3i1p1f1,8,counterfactual,2011-01-16 12:00:00,49.084507,277.5,0.4435391865895483,0.21691465577957614,0.036652862602311154,0.23209209996200042
r3i1p1f1,9,counterfactual,2011-02-15 00:00:00,43.918808,259.41177,0.17264895250412304,0.0,0.0,0.0
r3i1p1f1,10,counterfactual,2011-03-16 12:00:00,38.87324,34.166668,0.5874813975008355,0.32406242772479255,0.0,0.584373382845235
r3i1p1f1,11,counterfactual,2011-03-16 12:00:00,43.60563,279.5,0.22490509656309754,0.0,0.0,0.0
r3i1p1f1,12,counterfactual,2011-08-16 12:00:00,1.1523687,116.36364,0.3654683776546359,0.3813654173586343,0.0,0.0
r3i1p1f1,13,counterfactual,2011-09-16 00:00:00,-10.422535,295.1389,0.5521205777133738,0.5279828833319257,0.0,0.933557184758017
r3i1p1f1,14,counterfactual,2011-10-16 12:00:00,49.379,85.51136,0.35646924829548476,0.060095287743997305,0.0,0.0
r3i1p1f1,15,counterfactual,2011-12-16 12:00:00,9.507042,46.25,0.17632335956746104,0.0025493743729005924,0.0,0.0
r3i1p1f1,16,counterfactual,2011-12-16 12:00:00,17.911816,46.847828,0.30687402195269964,0.06505204960721367,0.0,0.0
r3i1p1f1,17,counterfactual,2011-12-16 12:00:00,70.94588,111.552635,0.0007637974804257652,0.020407720037952104,0.0,0.0
r3i1p1f1,18,counterfactual,2012-01-16 12:00:00,35.176052,252.91667,0.4088087909863225,0.0,0.10455601127730862,0.08007238516143245
r3i1p1f1,19,counterfactual,2012-03-16 12:00:00,21.654928,347.08334,0.27437697152167784,0.13002896765639482,0.0,0.0
r3i1p1f1,20,counterfactual,2012-04-16 00:00:00,-71.514084,57.708332,0.03737992067541496,0.0,0.0,0.0
r3i1p1f1,21,counterfactual,2012-11-16 00:00:00,73.131096,265.19232,0.0015918867072499676,0.03477758173931078,0.0,0.0
r3i1p1f1,22,counterfactual,2012-12-16 12:00:00,60.72983,285.22726,0.02532931464307253,0.11287875349771259,0.0,0.0
r3i1p1f1,23,counterfactual,2012-12-16 12:00:00,65.07041,288.95834,0.1446653631538205,0.2686622936256614,0.0,0.0
r3i1p1f1,24,counterfactual,2013-01-16 12:00:00,15.35673,10.122951,0.1703943336138678,0.034105825105477994,0.0,0.0
r3i1p1f1,25,counterfactual,2013-01-16 12:00:00,13.252242,355.0,0.2960210959900679,0.0,0.0,0.028803291872074643
r3i1p1f1,26,counterfactual,2013-01-16 12:00:00,64.313385,206.00694,0.25320291019876384,0.1618928628012366,0.0,0.0
r3i1p1f1,27,counterfactual,2013-02-15 00:00:00,15.244626,30.197369,0.1312003777507682,0.00822923176090784,0.0,0.0
r3i1p1f1,28,counterfactual,2013-02-15 00:00:00,23.55078,43.157894,0.13474745705104296,0.0675060514243242,0.0,0.0
r3i1p1f1,29,counterfactual,2013-06-16 00:00:00,-89.1055,174.0849,0.7149473514791171,0.0,0.18773994079548695,0.5096920072407356
r3i1p1f1,30,counterfactual,2013-08-16 12:00:00,-6.718309,291.5,0.31774811404381575,0.1449940796552618,0.0,0.039551125308153856
r3i1p1f1,31,counterfactual,2013-11-16 00:00:00,-15.016251,33.846153,0.18153244141524216,0.023154549479036945,0.0,0.0
r3i1p1f1,32,counterfactual,2013-11-16 00:00:00,71.873245,120.875,0.2649489088304856,0.19614768494329826,0.0,0.0
r3i1p1f1,33,counterfactual,2013-12-16 12:00:00,12.746479,10.694445,0.5838597829384777,0.041856108363190314,0.0,0.05390894020694281
r3i1p1f1,34,counterfactual,2013-12-16 12:00:00,67.55111,152.17741,0.9627661025643086,0.5407735520964645,0.716081221799608,0.9995171099231753
r3i1p1f1,35,counterfactual,2014-06-16 00:00:00,-13.275287,27.5,0.6096262275676774,0.15991118973690244,0.24803319277293656,0.6190029298026406
r3i1p1f1,36,counterfactual,2014-07-16 12:00:00,-79.225365,277.29166,0.45471789711318833,0.008066402321872168,0.05431754172476477,0.1780082012530798
r3i1p1f1,37,counterfactual,2014-07-16 12:00:00,-74.061035,92.38426,0.09545877566615091,0.0,0.0,0.0
r3i1p1f1,38,counterfactual,2014-10-16 12:00:00,-14.807103,310.94202,0.42700762056682195,0.0,0.0,0.0
r3i1p1f1,39,counterfactual,2014-11-16 00:00:00,-18.659155,303.4,0.21616881213123496,0.0,0.0,0.0
r3i1p1f1,40,counterfactual,2014-11-16 00:00:00,-14.653522,316.9,0.10366248742242457,0.0,0.0,0.0
r3i1p1f1,41,counterfactual,2014-12-16 12:00:00,68.60915,252.34375,0.7743368158820474,0.5501634205897609,0.0,0.2799893788568526
r4i1p1f1,0,factual,2010-02-15 00:00:00,30.694164,106.42857,0.9579267447366802,0.9624774937101153,0.7703947544987613,0.9380211924538545
r4i1p1f1,1,factual,2010-02-15 00:00:00,30.965792,73.03571,0.9624862547550365,0.9111432290425396,0.4924070396178659,0.9446288145668497
r4i1p1f1,2,factual,2010-05-16 12:00:00,57.04225,30.15625,0.8151073099965553,0.8951293287126367,0.9907925420190772,0.9998792188297607
r4i1p1f1,3,factual,2010-09-16 00:00:00,-74.21255,153.18182,0.9642639480496489,0.8016072925597517,0.6847452465392116,0.997274366965841
r4i1p1f1,4,factual,2010-12-16 12:00:00,36.81952,275.75583,0.9988700633454066,0.9730551451948751,0.9842091230333906,0.9999647695855904
r4i1p1f1,5,factual,2011-02-15 00:00:00,72.06338,333.5,0.9921096279560213,0.9541709161893486,0.9136682238727738,0.9999999851001643
r4i1p1f1,6,factual,2011-07-16 12:00:00,-86.71369,163.69403,0.9983255667252188,0.7477186366777189,0.9785670869605162,0.9998503177798833
r4i1p1f1,7,factual,2012-01-16 12:00:00,37.48491,80.833336,0.9703290314730613,0.9576657368059889,0.7217127595476408,0.9589176670979239
r4i1p1f1,8,factual,2012-09-16 00:00:00,-22.34155,135.3125,0.9549964099899082,0.9705388978596594,0.7056972873631009,0.9952486083710783
r4i1p1f1,9,factual,2012-10-16 12:00:00,-10.386188,307.74194,0.8810767186267643,0.9999929264113958,0.7237895110497937,0.9999785669117173
r4i1p1f1,10,factual,2012-11-16 00:00:00,-17.746479,297.3611,0.8925833374656316,0.9968111402205466,0.7762707144893188,0.9952435856280255
r4i1p1f1,11,factual,2012-11-16 00:00:00,-13.421706,312.79413,0.7627271814899577,0.9999941855480343,0.7779499287663485,0.9988543237163156
r4i1p1f1,12,factual,2012-12-16 12:00:00,-15.1267605,318.0,0.8751779936231875,0.999900254975669,0.8490843548391254,0.9999999993421625
r4i1p1f1,13,factual,2012-12-16 12:00:00,57.959248,93.69681,0.9966827349422416,0.971127170973924,0.9937936271276021,0.9998782023782532
r4i1p1f1,14,factual,2012-12-16 12:00:00,61.217896,124.411766,0.8936473996722394,0.9880766874263487,0.9770918981428108,0.9999999999759119
r4i1p1f1,15,factual,2012-12-16 12:00:00,66.971825,174.08333,0.9995263387944694,0.9847615607467494,0.9830257390827448,0.9999955259288
r4i1p1f1,16,factual,2012-12-16 12:00:00,71.38925,248.18182,0.9994411010444569,0.995596312031543,0.7955326353563494,0.9999999996266988
r4i1p1f1,17,factual,2013-05-16 12:00:00,28.249496,17.261906,0.9374260050849983,0.9943781893685546,0.35222294003095056,0.9975754892950559
r4i1p1f1,18,factual,2013-09-16 00:00:00,-18.211267,302.91666,0.8636108503555874,0.997227482416505,0.5813088594670053,0.9887469478926951
r4i1p1f1,19,factual,2013-12-16 12:00:00,43.09859,125.46875,0.9624982867351456,0.9882045226217839,0.9376602988645677,0.9999910510497028
r4i1p1f1,20,factual,2013-12-16 12:00:00,52.71748,114.06863,0.9926574540291233,0.9722204795501391,0.9835214649208734,0.999961021248595
r4i1p1f1,21,factual,2014-01-16 12:00:00,68.70422,148.75,0.9996766048043216,0.9868854676295328,0.973700397067388,0.9999999999888647
r4i1p1f1,22,factual,2014-03-16 12:00:00,45.42253,63.75,0.9931328085210128,0.9424049643922212,0.9033705448893116,0.995259188750356
r4i1p1f1,23,factual,2014-07-16 12:00:00,0.05281691,20.208334,0.8031550348060504,0.9999999381138446,0.38078300371829843,1.0
